player_id,fifa_version,short_name,long_name,player_positions,age,dob,height_cm,weight_kg,league_name,club_name,club_position,nationality_name,preferred_foot,overall,potential,birth_month,birth_quarter,birth_year,football_year_type,football_year_month,football_year_quarter,primary_position,position_group,is_tier_1,league_tier,rating_tier,is_starter,rating_decile
250774,20,P. Hoppe,Jan-Pelle Hoppe,"CF, CAM",20,1999-06-07,180,70,3. Liga,Chemnitzer FC,SUB,Germany,Right,59,71,6,2,1999,jan,6,2,CF,Forwards,False,Other,Middle,False,4
250775,20,Li Haoran,李浩然,LM,19,1999-11-05,180,64,Jupiler Pro League,Antwerp,RES,China PR,Left,60,74,11,4,1999,jan,11,4,LM,Midfielders,False,Other,Middle,False,4
250777,20,E. Hejer,Erik Hejer,GK,17,2001-09-10,181,68,Eliteserien,Mjøndalen,SUB,Norway,Right,52,68,9,3,2001,jan,9,3,GK,GK,False,Other,Bottom 20%,False,1
250778,20,M. Troonbeeckx,Mathieu Troonbeeckx,RM,21,1998-02-16,180,70,Jupiler Pro League,Sint-Truiden,SUB,Belgium,Right,56,65,2,1,1998,jan,2,1,RM,Midfielders,False,Other,Bottom 20%,False,2
250779,20,M. Svoboda,Michael Svoboda,"CDM, CB",20,1998-10-15,195,85,Bundesliga,Wattens,SUB,Austria,Right,62,72,10,4,1998,jan,10,4,CDM,Midfielders,True,Tier 1,Middle,False,5
250780,20,D. Gugganig,David Gugganig,CB,22,1997-02-10,190,82,Bundesliga,Wattens,SUB,Austria,Right,64,71,2,1,1997,jan,2,1,CB,Defenders,True,Tier 1,Middle,False,6
250781,21,F. Oswald,Ferdinand Oswald,GK,29,1990-10-05,184,77,Bundesliga,Wattens,GK,Germany,Right,66,67,10,4,1990,jan,10,4,GK,GK,True,Tier 1,Middle,True,7
250782,20,I. Bråholm,Isak Carl Axel Yong Kun Bråholm,CM,18,2000-09-24,176,70,Allsvenskan,Sirius,SUB,Sweden,Right,51,64,9,3,2000,jan,9,3,CM,Midfielders,False,Other,Bottom 20%,False,1
250785,20,S. Santin,Sebastian Santin,RWB,25,1994-06-15,181,73,Bundesliga,Wattens,RWB,Austria,Right,62,65,6,2,1994,jan,6,2,RWB,Defenders,True,Tier 1,Middle,True,5
250786,21,B. Jackson,Ben Jackson,"LB, RB",19,2001-02-22,178,73,League Two,Bolton Wanderers,SUB,England,Left,62,75,2,1,2001,sept,6,2,LB,Defenders,False,Other,Middle,False,5
250787,20,D. Wallentinsson,David Mahjob Wallentinsson,CM,16,2002-09-17,183,72,Allsvenskan,Sirius,SUB,Sweden,Right,49,61,9,3,2002,jan,9,3,CM,Midfielders,False,Other,Bottom 20%,False,1
250788,20,J. Plautz,Justin Plautz,"LB, LM",20,1999-04-09,183,76,Superliga,SønderjyskE,SUB,Germany,Left,58,69,4,2,1999,jan,4,2,LB,Defenders,False,Other,Middle,False,3
250789,21,D. Bakwa,Dilane Bakwa,LW,17,2002-08-26,180,75,Ligue 1,Bordeaux,RES,France,Right,59,81,8,3,2002,jan,8,3,LW,Forwards,True,Tier 1,Middle,False,4
250790,22,A. Traoré,Amadou Traoré,RM,19,2002-03-07,177,78,Ligue 1,Bordeaux,RES,France,Right,64,76,3,1,2002,jan,3,1,RM,Midfielders,True,Tier 1,Middle,False,6
250791,23,L. Watson,Louie Watson,"LM, CDM, CAM",20,2001-07-06,176,60,Championship,Luton Town,SUB,Republic of Ireland,Right,62,72,7,3,2001,jan,7,3,LM,Midfielders,False,Other,Middle,False,5
250792,20,A. Nyhagen,Andreas Rosendal Nyhagen,LB,20,1998-11-04,175,65,Eliteserien,Strømsgodset,SUB,Norway,Left,53,61,11,4,1998,jan,11,4,LB,Defenders,False,Other,Bottom 20%,False,1
250796,21,A. Chicaiza,Luis Andrés Chicaiza Morales,"CAM, LW",28,1992-04-03,175,78,Liga Pro,Universidad Católica,SUB,Ecuador,Right,64,64,4,2,1992,jan,4,2,CAM,Midfielders,False,Other,Middle,False,6
250797,21,P. Ortiz,Pedro Alfredo Ortíz Angulo,GK,30,1990-02-19,187,80,Liga Pro,Emelec,GK,Ecuador,Right,68,69,2,1,1990,jan,2,1,GK,GK,False,Other,Top 20%,True,8
250798,20,C. Rahmani,Chamseddine Rahmani,GK,28,1990-09-15,191,85,Pro League,Dhamk,GK,Algeria,Right,67,67,9,3,1990,jan,9,3,GK,GK,False,Other,Middle,True,8
250799,20,Z. Hadraf,Zakaria Hadraf,"LM, RM, LW",28,1990-09-24,173,66,Pro League,Dhamk,LW,Morocco,Left,69,69,9,3,1990,jan,9,3,LM,Midfielders,False,Other,Top 20%,True,9
250800,21,M. Tshibuabua,Marvin Tshibuabua,CB,18,2002-01-08,186,78,Ligue 1,Saint-Étienne,RES,France,Right,60,80,1,1,2002,jan,1,1,CB,Defenders,True,Tier 1,Middle,False,4
250801,22,T. Tormin,Tyrone Tormin,RW,20,2001-06-29,172,67,Ligue 2,Chamois Niortais Football Club,SUB,France,Right,61,75,6,2,2001,jan,6,2,RW,Forwards,False,Other,Middle,False,5
250804,20,J. Walsh,Joe Walsh,GK,17,2002-04-01,185,68,League One,Gillingham,SUB,England,Right,53,79,4,2,2002,sept,8,3,GK,GK,False,Other,Bottom 20%,False,1
250805,22,D. Abels,Dirk Abels,"RB, CDM",24,1997-06-13,179,77,Eredivisie,Sparta Rotterdam,RDM,Netherlands,Right,69,73,6,2,1997,jan,6,2,RB,Defenders,True,Tier 1,Top 20%,True,9
250806,21,B. Martis,Bradley Leonard Martis,LB,21,1998-07-13,183,74,Eredivisie,Sparta Rotterdam,SUB,Curacao,Left,63,73,7,3,1998,jan,7,3,LB,Defenders,True,Tier 1,Middle,False,6
250807,21,H. Dervişoğlu,Halil İbrahim Dervişoğlu,"CF, ST",20,1999-12-08,183,76,Eredivisie,FC Twente,SUB,Turkey,Right,69,81,12,4,1999,jan,12,4,CF,Forwards,True,Tier 1,Top 20%,False,9
250810,21,M. Ekpiteta,Marvin Ekpiteta,CB,24,1996-06-26,193,84,League One,Blackpool,RCB,England,Right,63,69,6,2,1996,sept,10,4,CB,Defenders,False,Other,Middle,True,6
250811,22,S. Ogie,Shadrach Nosa Ogie,"CB, LB",19,2001-08-25,183,73,League Two,Leyton Orient,SUB,Republic of Ireland,Left,55,69,8,3,2001,jan,8,3,CB,Defenders,False,Other,Bottom 20%,False,2
250812,22,R. Sotiriou,Ruel Dimitrios Sotiriou,"LW, RW, ST",20,2000-08-24,175,71,League Two,Leyton Orient,LM,Cyprus,Right,60,69,8,3,2000,jan,8,3,LW,Forwards,False,Other,Middle,True,4
250813,21,L. Greiml,Leo Greiml,CB,18,2001-07-03,186,76,Bundesliga,Rapid Vienna,SUB,Austria,Right,65,79,7,3,2001,jan,7,3,CB,Defenders,True,Tier 1,Middle,False,7
250814,22,S. Hutchinson,Shae Hutchinson,ST,20,2000-10-09,186,72,Premier League,Norwich City,RES,England,Right,56,70,10,4,2000,sept,2,1,ST,Forwards,True,Tier 1,Bottom 20%,False,2
250815,22,C. Parsons,Connor Parsons,"LW, RW",20,2000-10-26,176,68,League One,Wycombe Wanderers,RES,England,Right,56,67,10,4,2000,sept,2,1,LW,Forwards,False,Other,Bottom 20%,False,2
250816,23,A. Mehmeti,Anis Mehmeti,"LW, CM, CAM",21,2001-01-09,180,63,League One,Wycombe Wanderers,LM,Albania,Right,65,76,1,1,2001,jan,1,1,LW,Forwards,False,Other,Middle,True,7
250817,20,Gabriel Souza,Gabriel Eugénio Souza,GK,22,1997-01-01,193,85,Liga Portugal,Futebol Clube de Famalicão,SUB,Brazil,Right,66,72,1,1,1997,jan,1,1,GK,GK,True,Tier 1,Middle,False,7
250818,22,Anderson Oliveira,Anderson Oliveira Silva,ST,23,1997-11-21,186,85,Super League,Beijing Guoan,SUB,Brazil,Left,69,76,11,4,1997,jan,11,4,ST,Forwards,False,Other,Top 20%,False,9
250819,23,M. Al Moqahwi,Mohammed Al Moqahwi,GK,26,1995-12-11,179,70,Pro League,Al Adalh,RES,Saudi Arabia,Right,56,59,12,4,1995,jan,12,4,GK,GK,False,Other,Bottom 20%,False,2
250820,20,A. Al Humayan,Abdullah Al Humayan,"CM, RM",30,1988-07-24,179,70,Pro League,Al Adalh,SUB,Saudi Arabia,Right,59,59,7,3,1988,jan,7,3,CM,Midfielders,False,Other,Middle,False,4
250822,22,B. Fadiga,Bandiougou Fadiga,"CM, CAM",20,2001-01-15,178,70,Ligue 1,Paris Saint-Germain,RES,France,Right,64,78,1,1,2001,jan,1,1,CM,Midfielders,True,Tier 1,Middle,False,6
250823,21,D. Phillips,Daniel Shaquille Jabari Phillips,"CDM, CM",19,2001-01-18,175,70,Championship,Watford,RES,England,Right,52,71,1,1,2001,sept,5,2,CDM,Midfielders,False,Other,Bottom 20%,False,1
250824,20,J. Bennetts,Jayden Bennetts,"CAM, ST",18,2001-06-26,172,70,Premier League,Watford,RES,England,Right,52,72,6,2,2001,sept,10,4,CAM,Midfielders,True,Tier 1,Bottom 20%,False,1
250825,21,R. Longman,Ryan Longman,"ST, RM",19,2000-11-06,180,68,League One,AFC Wimbledon,SUB,England,Right,63,76,11,4,2000,sept,3,1,ST,Forwards,False,Other,Middle,False,6
250827,21,B. Aveiro,Brandon Paulo Vale Aveiro,CF,18,2001-09-03,170,66,Premier League,Crystal Palace,RES,Portugal,Right,58,75,9,3,2001,jan,9,3,CF,Forwards,True,Tier 1,Middle,False,3
250828,20,T. Wålemark,Teodor Wålemark,CB,18,2001-06-25,190,88,Allsvenskan,Häcken,RES,Sweden,Right,52,68,6,2,2001,jan,6,2,CB,Defenders,False,Other,Bottom 20%,False,1
250829,22,B. Wells,Ben Wells,"CB, CDM",21,2000-02-29,183,74,Championship,Queens Park Rangers,RES,England,Left,55,68,2,1,2000,sept,6,2,CB,Defenders,False,Other,Bottom 20%,False,2
250830,21,I. Samuels,Imari Narain Samuels,LB,17,2003-02-05,187,73,Championship,Reading,RES,England,Left,52,75,2,1,2003,sept,6,2,LB,Defenders,False,Other,Bottom 20%,False,1
250831,23,C. Boyce-Clarke,Coniah Boyce-Clarke,GK,19,2003-03-01,183,79,Championship,Reading,SUB,Jamaica,Right,59,79,3,1,2003,jan,3,1,GK,GK,False,Other,Middle,False,4
250832,20,L. Maynard,Lois Paul Maynard,"CDM, CM",30,1989-01-22,191,72,League Two,Salford City,LCM,Saint Kitts and Nevis,Right,62,62,1,1,1989,jan,1,1,CDM,Midfielders,False,Other,Middle,True,5
250833,23,A. Mboko,Ayrton Mboko,RB,24,1997-10-23,179,80,Liga 1,Botoşani,RES,Belgium,Right,62,66,10,4,1997,jan,10,4,RB,Defenders,False,Other,Middle,False,5
250835,21,M. Noubissi,Marius Noubissi,ST,23,1996-11-28,180,87,Jupiler Pro League,Beerschot,RS,Cameroon,Right,68,74,11,4,1996,jan,11,4,ST,Forwards,False,Other,Top 20%,True,8
250839,22,J. Pretell,Jesús Emanuel Pretell Panta,"CDM, CM",22,1999-03-26,171,66,Primera Division,Club Sporting Cristal,SUB,Peru,Right,67,76,3,1,1999,jan,3,1,CDM,Midfielders,False,Other,Middle,False,8
250840,20,K. Yao,Karifa Yao,CB,18,2000-09-28,187,79,Major League Soccer,Club de Foot Montréal,RES,Canada,Right,54,73,9,3,2000,jan,9,3,CB,Defenders,False,Other,Bottom 20%,False,2
250841,20,P. Álvarez,Patricio Leonel Álvarez Noguera,GK,25,1994-01-24,180,78,,,,Peru,Right,67,70,1,1,1994,jan,1,1,GK,GK,False,Other,Middle,False,8
250842,21,J. Graterol,Joel David Graterol Nader,GK,23,1997-02-13,182,73,Liga BetPlay,América de Cali,GK,Venezuela,Right,71,77,2,1,1997,jan,2,1,GK,GK,False,Other,Top 20%,True,9
250845,21,Cadete,Enrique López Fernández,"LB, CB",26,1994-06-24,186,80,Liga MX,Atlético San Luis,RES,Spain,Left,66,68,6,2,1994,jan,6,2,LB,Defenders,False,Other,Middle,False,7
250846,20,Y. Omar,Yousef Mohammed Omar,ST,25,1994-06-04,182,75,Pro League,Al Hazm,SUB,Niger,Right,59,63,6,2,1994,jan,6,2,ST,Forwards,False,Other,Middle,False,4
250847,20,S. Sonnenberg,Sven Sonnenberg,CB,20,1999-01-19,194,87,3. Liga,F.C. Hansa Rostock,SUB,Germany,Right,59,71,1,1,1999,jan,1,1,CB,Defenders,False,Other,Middle,False,4
250849,23,J. Sobociński,Jan Sobociński,CB,23,1999-03-20,186,84,Major League Soccer,Charlotte,RES,Poland,Left,60,71,3,1,1999,jan,3,1,CB,Defenders,False,Other,Middle,False,4
250850,20,A. Hagelskjær,Anders Hagelskjær,"CB, LB",22,1997-02-16,187,69,Superliga,Silkeborg,LB,Denmark,Left,62,72,2,1,1997,jan,2,1,CB,Defenders,False,Other,Middle,True,5
250851,22,F. Alves,Frederik Alves Ibsen,CB,21,1999-11-08,195,84,Superliga,Brøndby,SUB,Denmark,Right,62,74,11,4,1999,jan,11,4,CB,Defenders,False,Other,Middle,False,5
250852,20,A. Heimer,Andreas Heimer,CM,21,1997-12-10,183,78,Superliga,Silkeborg,RES,Denmark,Right,55,65,12,4,1997,jan,12,4,CM,Midfielders,False,Other,Bottom 20%,False,2
250853,23,P. Mattsson,Pelle Elkjær Mattsson,CM,20,2001-08-04,181,74,Superliga,Silkeborg,SUB,Denmark,Right,58,69,8,3,2001,jan,8,3,CM,Midfielders,False,Other,Middle,False,3
250854,20,R. Carstensen,Rasmus Carstensen,"RM, LM",19,2000-01-01,187,76,Superliga,Silkeborg,RES,Denmark,Right,52,68,1,1,2000,jan,1,1,RM,Midfielders,False,Other,Bottom 20%,False,1
250855,20,S. Jørgensen,Sebastian Vinther Jørgensen,RM,19,2000-06-08,183,73,Superliga,Silkeborg,SUB,Denmark,Left,55,72,6,2,2000,jan,6,2,RM,Midfielders,False,Other,Bottom 20%,False,2
250856,23,A. Singh Kiyam,Amarjit Singh Kiyam,"CM, CDM, RB",21,2001-01-06,171,62,Super League,East Bengal,SUB,India,Right,55,66,1,1,2001,jan,1,1,CM,Midfielders,False,Other,Bottom 20%,False,2
250857,20,D. Hočko,Deni Hočko,"CM, CDM",25,1994-04-22,175,68,Jupiler Pro League,Royal Excel Mouscron,RCM,Montenegro,Right,67,71,4,2,1994,jan,4,2,CM,Midfielders,False,Other,Middle,True,8
250858,22,P. Ciss,Ismaila Pathé Ciss,"CDM, CM",27,1994-03-16,185,71,La Liga,Rayo Vallecano,SUB,Senegal,Right,70,73,3,1,1994,jan,3,1,CDM,Midfielders,True,Tier 1,Top 20%,False,9
250862,20,B. Forrest,Ben Forrest,CB,18,2000-09-24,184,75,Championship,Birmingham City,RES,England,Right,52,68,9,3,2000,sept,1,1,CB,Defenders,False,Other,Bottom 20%,False,1
250863,20,G. Baker,George Baker,"LM, RM",18,2001-02-19,178,69,Championship,Birmingham City,RES,England,Right,56,70,2,1,2001,sept,6,2,LM,Midfielders,False,Other,Bottom 20%,False,2
250864,20,J. Concannon,Jack Paul Concannon,CM,19,2000-01-26,177,70,Championship,Birmingham City,RES,England,Right,55,70,1,1,2000,sept,5,2,CM,Midfielders,False,Other,Bottom 20%,False,2
250865,21,Z. Jeacock,Zachary Jeacock,GK,19,2001-05-08,188,77,Championship,Birmingham City,RES,England,Right,55,73,5,2,2001,sept,9,3,GK,GK,False,Other,Bottom 20%,False,2
250866,22,M. Boyes,Morgan Boyes,"CB, LB",20,2001-04-22,179,69,Premiership,Livingston,SUB,Wales,Left,57,72,4,2,2001,sept,8,3,CB,Defenders,False,Other,Middle,False,3
250868,23,R. Boissier,Rémy Boissier,CM,28,1994-02-22,181,73,Ligue 2,Rodez,RCM,France,Right,69,69,2,1,1994,jan,2,1,CM,Midfielders,False,Other,Top 20%,True,9
250869,20,A. Vardin,Alexandre Vardin,RB,29,1989-09-18,182,78,Ligue 2,Le Mans,SUB,France,Right,64,64,9,3,1989,jan,9,3,RB,Defenders,False,Other,Middle,False,6
250871,20,T. Duponchelle,Tom Duponchelle,"RB, LB",23,1996-02-17,175,66,Ligue 2,Le Mans,SUB,France,Right,62,67,2,1,1996,jan,2,1,RB,Defenders,False,Other,Middle,False,5
250872,20,O. Diagne,Ousseynou Cavin Diagne,CDM,20,1999-06-05,190,77,Eliteserien,Kristiansund,SUB,Senegal,Right,59,74,6,2,1999,jan,6,2,CDM,Midfielders,False,Other,Middle,False,4
250874,20,S. Adarkwa,Sean Jordon Adarkwa,ST,18,2000-10-01,180,70,Premier League,West Ham United,RES,England,Right,61,71,10,4,2000,sept,2,1,ST,Forwards,True,Tier 1,Middle,False,5
250875,21,Y. Osée,Yannick Osée,"CB, RB",23,1997-06-13,194,80,3. Liga,Meppen,SUB,Germany,Right,62,67,6,2,1997,jan,6,2,CB,Defenders,False,Other,Middle,False,5
250876,20,F. Egerer,Florian Egerer,CDM,21,1998-02-17,180,76,3. Liga,Meppen,RDM,Germany,Right,61,69,2,1,1998,jan,2,1,CDM,Midfielders,False,Other,Middle,True,5
250877,19,Cedenilla,Jesús Manuel Cedenilla Moreno,"LB, CB",20,1998-02-13,176,70,La Liga 2,Alcorcón,RES,Spain,Left,62,71,2,1,1998,jan,2,1,LB,Defenders,False,Other,Middle,False,5
250878,20,T. French,Tyler Jay French,"CB, RB",20,1999-02-12,186,78,League Two,Bradford City,RES,England,Right,51,67,2,1,1999,sept,6,2,CB,Defenders,False,Other,Bottom 20%,False,1
250881,20,Sergio Ruiz,Sergio Ruiz Alonso,CDM,24,1994-12-16,171,70,La Liga 2,Racing Santander,RDM,Spain,Right,66,70,12,4,1994,jan,12,4,CDM,Midfielders,False,Other,Middle,True,7
250882,20,Berto Cayarga,Alberto Cayarga Fernández,"LM, RM",22,1996-09-17,170,63,La Liga 2,Racing Santander,SUB,Spain,Right,67,76,9,3,1996,jan,9,3,LM,Midfielders,False,Other,Middle,False,8
250883,20,E. Lombardo,Enzo Lombardo,LM,22,1997-04-16,174,69,La Liga 2,Racing Santander,LM,France,Right,69,78,4,2,1997,jan,4,2,LM,Midfielders,False,Other,Top 20%,True,9
250884,22,Javi Siverio,Javier Siverio Toro,ST,23,1997-11-14,182,75,Super League,Hyderabad,SUB,Spain,Right,61,68,11,4,1997,jan,11,4,ST,Forwards,False,Other,Middle,False,5
250885,22,Zárraga,Jagoba Zárraga Martínez,GK,23,1997-11-04,188,80,La Liga 2,Alcorcón,RES,Spain,Right,61,68,11,4,1997,jan,11,4,GK,GK,False,Other,Middle,False,5
250886,20,Jon Ander,Jon Ander Pérez Ruiz de Garibay,ST,29,1990-01-16,184,78,La Liga 2,Racing Santander,SUB,Spain,Left,65,65,1,1,1990,jan,1,1,ST,Forwards,False,Other,Middle,False,7
250887,23,Rafa Tresaco,Rafael Tresaco Blasco,ST,21,2000-08-24,178,68,La Liga 2,Huesca,RES,Spain,Right,62,75,8,3,2000,jan,8,3,ST,Forwards,False,Other,Middle,False,5
250893,21,L. Duarte,Laros Duarte,"CM, CDM",23,1997-02-28,180,67,Eredivisie,Sparta Rotterdam,SUB,Netherlands,Right,65,72,2,1,1997,jan,2,1,CM,Midfielders,True,Tier 1,Middle,False,7
250894,20,Y. Fouzai,Youssef Fouzai,"RM, CAM, LM",31,1987-12-02,176,71,Pro League,Al Adalah,RM,Tunisia,Left,64,64,12,4,1987,jan,12,4,RM,Midfielders,False,Other,Middle,True,6
250895,22,J. Barnett,Jay Barnett,"CDM, LB, RB",20,2001-02-14,179,75,A-League,Melbourne Victory,SUB,Australia,Right,57,68,2,1,2001,jan,2,1,CDM,Midfielders,False,Other,Middle,False,3
250896,20,Kim Min Duk,Min-Deok Kim,CB,22,1996-07-08,183,78,K League 1,Ulsan,RES,Korea Republic,Right,54,63,7,3,1996,jan,7,3,CB,Defenders,True,Tier 1,Bottom 20%,False,2
250897,21,M. Bozan,Mustafa Burak Bozan,GK,19,2000-08-23,190,80,Super Lig,Gaziantep F.K.,SUB,Turkey,Right,55,67,8,3,2000,jan,8,3,GK,GK,False,Other,Bottom 20%,False,2
250900,21,M. Albayrak,Mücahit Albayrak,LB,28,1991-07-30,178,75,Super Lig,BB Erzurumspor,SUB,Turkey,Left,64,64,7,3,1991,jan,7,3,LB,Defenders,False,Other,Middle,False,6
250901,21,M. Uğurlu,Mehmet Erdem Uğurlu,"LB, LWB",31,1988-07-09,177,74,Super Lig,Gaziantep F.K.,RES,Turkey,Left,63,63,7,3,1988,jan,7,3,LB,Defenders,False,Other,Middle,False,6
250902,20,O. Ceylan,Oğuz Ceylan,"RWB, RB",28,1990-12-15,174,72,Super Lig,Gaziantep F.K.,RWB,Turkey,Right,64,64,12,4,1990,jan,12,4,RWB,Defenders,False,Other,Middle,True,6
250903,20,J. Mroß,Joshua Mroß,GK,22,1996-10-12,187,80,3. Liga,Chemnitzer FC,SUB,Germany,Right,57,67,10,4,1996,jan,10,4,GK,GK,False,Other,Middle,False,3
250905,20,K. Velkov,Kostadin Velkov,CB,30,1989-03-26,188,80,3. Liga,Chemnitzer FC,SUB,Bulgaria,Right,62,62,3,1,1989,jan,3,1,CB,Defenders,False,Other,Middle,False,5
250907,20,R. Garcia,Rafael García Doblas,LM,25,1993-09-27,181,75,3. Liga,Chemnitzer FC,LM,Germany,Left,64,67,9,3,1993,jan,9,3,LM,Midfielders,False,Other,Middle,True,6
250908,21,B. dos Santos,Benedict dos Santos,"CDM, CM",22,1998-05-02,177,69,3. Liga,SV Waldhof Mannheim 07,SUB,Germany,Right,59,66,5,2,1998,jan,5,2,CDM,Midfielders,False,Other,Middle,False,4
250909,22,J. Marx,Jan Hendrik Marx,"RB, RM",26,1995-04-26,171,69,2. Bundesliga,FC Ingolstadt 04,SUB,Germany,Right,66,68,4,2,1995,jan,4,2,RB,Defenders,False,Other,Middle,False,7
250910,20,B. Onkony,Brandon Onkony,CB,21,1997-12-02,189,84,Superliga,Hobro IK,SUB,Switzerland,Right,56,66,12,4,1997,jan,12,4,CB,Defenders,False,Other,Bottom 20%,False,2
250911,20,B. Santelli,Benjamin Santelli,"LW, LM, ST",27,1991-11-16,180,79,Ligue 2,FC Chambly Oise,LWB,France,Left,63,63,11,4,1991,jan,11,4,LW,Forwards,False,Other,Middle,True,6
250912,20,J. Pedersen,Jeppe Pedersen,CM,18,2001-03-03,181,72,Superliga,AaB,SUB,Denmark,Right,54,70,3,1,2001,jan,3,1,CM,Midfielders,False,Other,Bottom 20%,False,2
250913,21,B. De Keersmaecker,Brian De Keersmaecker,CAM,20,2000-05-06,182,75,Jupiler Pro League,Beerschot,RES,Belgium,Right,61,72,5,2,2000,jan,5,2,CAM,Midfielders,False,Other,Middle,False,5
250914,20,G. Mogensen,Gustav Mogensen,ST,18,2001-04-19,190,67,Championship,Brentford,RES,Denmark,Right,54,73,4,2,2001,jan,4,2,ST,Forwards,False,Other,Bottom 20%,False,2
250916,20,E. Vaessen,Etienne Vaessen,GK,23,1995-07-26,187,89,Eredivisie,RKC Waalwijk,GK,Netherlands,Right,65,70,7,3,1995,jan,7,3,GK,GK,True,Tier 1,Middle,True,7
250917,21,J. Gaari,Juriën Godfried Juan Gaari,RB,26,1993-12-23,181,77,Eredivisie,RKC Waalwijk,SUB,Curacao,Right,65,68,12,4,1993,jan,12,4,RB,Defenders,True,Tier 1,Middle,False,7
250918,22,S. Bakari,Saïd Bakari,"LW, RB",26,1994-09-22,178,73,Eredivisie,RKC Waalwijk,SUB,Comoros,Right,68,68,9,3,1994,jan,9,3,LW,Forwards,True,Tier 1,Top 20%,False,8
250919,20,N. Baggerman,Nikki Baggerman,CDM,21,1997-10-17,175,71,Eredivisie,RKC Waalwijk,SUB,Netherlands,Right,63,69,10,4,1997,jan,10,4,CDM,Midfielders,True,Tier 1,Middle,False,6
250920,20,K. Heemskerk,Kees Heemskerk,GK,28,1991-05-02,194,86,Eredivisie,RKC Waalwijk,SUB,Netherlands,Right,59,60,5,2,1991,jan,5,2,GK,GK,True,Tier 1,Middle,False,4
250923,20,J. Koenraat,Jari Koenraat,RW,23,1995-09-26,182,78,Eredivisie,RKC Waalwijk,RES,Netherlands,Right,61,67,9,3,1995,jan,9,3,RW,Forwards,True,Tier 1,Middle,False,5
250924,20,N. Blumberg,Nils Blumberg,"RM, CF, RB",22,1997-01-02,172,70,3. Liga,Chemnitzer FC,SUB,Germany,Right,61,70,1,1,1997,jan,1,1,RM,Midfielders,False,Other,Middle,False,5
250925,23,A. Przybek,Adam Jozef Przybek,GK,22,2000-04-02,188,78,League Two,Walsall,SUB,Wales,Right,56,65,4,2,2000,sept,8,3,GK,GK,False,Other,Bottom 20%,False,2
250926,23,M. Hoffmeier,Marcel Hoffmeier,"CB, CDM",22,1999-07-15,182,70,2. Bundesliga,Paderborn,RCB,Germany,Right,67,77,7,3,1999,jan,7,3,CB,Defenders,False,Other,Middle,True,8
250927,23,O. Erdogan,Okan Erdoğan,"CB, CDM",23,1998-09-29,185,78,Super Lig,İstanbulspor,RCB,Germany,Right,61,70,9,3,1998,jan,9,3,CB,Defenders,False,Other,Middle,True,5
250928,20,M. Kołba,Michał Kołba,GK,27,1992-03-30,186,76,Ekstraklasa,ŁKS Łódź,GK,Poland,Right,62,62,3,1,1992,jan,3,1,GK,GK,False,Other,Middle,True,5
250929,21,P. Pyrdoł,Piotr Pyrdoł,LM,21,1999-04-27,178,63,Ekstraklasa,Wisła Płock,SUB,Poland,Right,59,70,4,2,1999,jan,4,2,LM,Midfielders,False,Other,Middle,False,4
250930,20,D. Arndt,Dawid Arndt,GK,17,2001-09-22,187,80,Ekstraklasa,ŁKS Łódź,SUB,Poland,Right,50,67,9,3,2001,jan,9,3,GK,GK,False,Other,Bottom 20%,False,1
250931,22,P. Osterhage,Patrick Osterhage,"CM, CDM",21,2000-02-01,184,75,Bundesliga,VfL Bochum 1848,SUB,Germany,Left,68,75,2,1,2000,jan,2,1,CM,Midfielders,True,Tier 1,Top 20%,False,8
250932,22,J. Grzesik,Jan Grzesik,"RB, RM",26,1994-10-21,178,70,Ekstraklasa,Warta Poznań,RM,Poland,Right,65,66,10,4,1994,jan,10,4,RB,Defenders,False,Other,Middle,True,7
250934,20,K. Kerr,Keighran Kerr,ST,18,2000-11-20,177,69,League Two,Carlisle United,SUB,England,Right,51,68,11,4,2000,sept,3,1,ST,Forwards,False,Other,Bottom 20%,False,1
250935,22,J. Dixon,Joshua James Dixon,"CM, CAM",20,2001-02-07,181,62,League Two,Carlisle United,RES,England,Right,52,66,2,1,2001,sept,6,2,CM,Midfielders,False,Other,Bottom 20%,False,1
250936,20,S. Özcan,Şeref Özcan,"RM, LM",23,1996-06-08,166,65,3. Liga,Preußen Münster,RM,Germany,Right,65,73,6,2,1996,jan,6,2,RM,Midfielders,False,Other,Middle,True,7
250938,20,S. Eichmeier,Sascha Eichmeier,"LB, LM",29,1990-01-02,176,72,3. Liga,Viktoria Köln,SUB,Germany,Left,60,60,1,1,1990,jan,1,1,LB,Defenders,False,Other,Middle,False,4
250939,20,D. Stipica,Dante Stipica,GK,28,1991-05-30,189,79,Ekstraklasa,Pogoń Szczecin,GK,Croatia,Right,69,72,5,2,1991,jan,5,2,GK,GK,False,Other,Top 20%,True,9
250940,20,T. Rieg,Theo Rieg,"CB, LB",19,1999-10-25,183,74,3. Liga,Bayern München II,SUB,Germany,Left,56,67,10,4,1999,jan,10,4,CB,Defenders,False,Other,Bottom 20%,False,2
250941,20,D. Köhn,Derrick Arthur Köhn,LB,20,1999-02-04,180,73,3. Liga,Bayern München II,LB,Germany,Left,61,75,2,1,1999,jan,2,1,LB,Defenders,False,Other,Middle,True,5
250942,20,A. Mayer,Angelo Mayer,LB,22,1996-09-10,169,66,3. Liga,Bayern München II,SUB,Germany,Left,58,64,9,3,1996,jan,9,3,LB,Defenders,False,Other,Middle,False,3
